"speciesid","nlnaam","ennaam","latnaam","remarks.x","length_num","length_remarks","length_code","vers_gew","deleted_reason.x","fykedate","fykenr","vistijd","temp","zoutgehalte","year","month","decade"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,26.2,NA,"13",NA,NA,2008-06-20,1,19,16.4,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31.3,NA,"13",NA,NA,2008-06-20,1,19,16.4,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33.2,NA,"13",NA,NA,2008-06-20,1,19,16.4,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.9,NA,"13",NA,NA,2008-06-20,1,19,16.4,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,48,NA,"13",NA,NA,2008-06-27,1,24,16.8,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27.3,NA,"13",NA,NA,2008-06-27,1,24,16.8,NA,2008,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37.1,NA,"13",NA,NA,2008-09-26,1,22,14.8,NA,2008,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28.1,NA,"13",NA,NA,2008-09-26,1,22,14.8,NA,2008,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29.7,NA,"13",NA,NA,2008-10-10,1,24,15,NA,2008,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21.6,NA,"13",NA,NA,2008-10-10,1,24,15,NA,2008,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19.9,NA,"13",NA,NA,2008-10-10,1,24,15,NA,2008,10,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,1979-06-22,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1979-06-26,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"5",NA,NA,1979-06-28,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1979-06-28,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,46,NA,"5",NA,NA,1979-06-28,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,1979-06-29,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27,NA,"5",NA,NA,1979-07-03,1,24,NA,NA,1979,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"5",NA,NA,1979-07-03,1,24,NA,NA,1979,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"8",NA,NA,1976-07-07,1,24,NA,NA,1976,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1979-07-04,1,24,NA,NA,1979,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38.7,NA,"13",NA,NA,2009-05-01,1,24,12.8,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22.3,NA,"13",NA,NA,2009-05-01,1,24,12.8,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25.6,NA,"13",NA,NA,2009-05-01,1,24,12.8,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,1979-07-06,1,25,NA,NA,1979,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.5,NA,"13",NA,NA,2009-05-15,1,24,12.6,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"13",NA,NA,2009-05-15,1,24,12.6,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29.6,NA,"13",NA,NA,2009-05-15,1,24,12.6,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29.7,NA,"13",NA,NA,2009-05-15,1,24,12.6,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24.4,NA,"13",NA,NA,2009-05-15,1,24,12.6,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,50.7,NA,"13",NA,NA,2009-05-22,1,22,13.4,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33.9,NA,"13",NA,NA,2009-05-28,1,24,14.5,NA,2009,5,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.1,NA,"13",NA,NA,2009-06-05,1,24,14.7,NA,2009,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32.6,NA,"13",NA,NA,2009-06-12,1,24,14.4,NA,2009,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31.7,NA,"13",NA,NA,2009-06-12,1,24,14.4,NA,2009,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31.2,NA,"13",NA,NA,2009-06-12,1,24,14.4,NA,2009,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"13",NA,NA,2009-06-12,1,24,14.4,NA,2009,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20.1,NA,"13",NA,NA,2009-06-12,1,24,14.4,NA,2009,6,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30.5,NA,"13",NA,NA,2009-07-03,1,24,24,NA,2009,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36.1,NA,"13",NA,NA,2009-07-03,1,24,24,NA,2009,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,68,NA,"13",NA,NA,2009-07-03,1,24,24,NA,2009,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29.5,NA,"13",NA,NA,2009-07-03,1,24,24,NA,2009,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,27.8,NA,"13",NA,NA,2009-07-03,1,24,24,NA,2009,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28.9,NA,"13",NA,NA,2009-07-03,1,24,24,NA,2009,7,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37.9,NA,"13",NA,NA,2009-09-25,1,24,16.1,NA,2009,9,"2000s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"5",NA,NA,1979-07-17,1,24,NA,NA,1979,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"5",NA,NA,1979-07-17,1,24,NA,NA,1979,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"8",NA,NA,1976-11-18,1,24,NA,NA,1976,11,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"5",NA,NA,1976-12-07,1,24,NA,NA,1976,12,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"8",NA,NA,1976-12-09,1,24,NA,NA,1976,12,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"5",NA,NA,1979-07-18,1,24,NA,NA,1979,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"8",NA,NA,1977-05-12,1,24,NA,NA,1977,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,63,NA,"5",NA,NA,1977-05-17,1,24,NA,NA,1977,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"5",NA,NA,1979-07-19,1,24,NA,NA,1979,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,66,NA,"5",NA,NA,1977-05-24,1,24,NA,NA,1977,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1977-06-21,1,24,NA,NA,1977,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"8",NA,NA,1977-06-24,1,24,NA,NA,1977,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"5",NA,NA,1979-09-13,1,26,NA,NA,1979,9,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"5",NA,NA,1977-11-08,1,24,NA,NA,1977,11,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"5",NA,NA,1977-11-08,1,24,NA,NA,1977,11,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"5",NA,NA,1977-11-08,1,24,NA,NA,1977,11,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"5",NA,NA,1978-04-11,1,24,NA,NA,1978,4,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"8",NA,NA,1978-05-30,1,24,NA,NA,1978,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"8",NA,NA,1978-05-30,1,24,NA,NA,1978,5,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,20,NA,"8",NA,NA,1978-07-11,1,24,NA,NA,1978,7,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,7,NA,"5",NA,NA,1979-10-24,1,24,NA,NA,1979,10,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"10",0.141,NA,2019-05-15,1,24.5,12.4,286,2019,5,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"10",0.682,NA,2019-05-27,1,24,15.4,29.9,2019,5,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,44,NA,"10",0.87,NA,2019-06-17,1,24.17,16.5,28.3,2019,6,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"10",0.732,NA,2019-06-24,1,24,19.3,26.7,2019,6,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"10",0.452,NA,2019-09-03,1,24.5,19.5,26.6,2019,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,53,NA,"10",1.665,NA,2019-09-03,1,24.5,19.5,26.6,2019,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,9,NA,"10",0.01,NA,2019-09-09,1,24.17,17.7,22.5,2019,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,9,NA,"10",0.008,NA,2019-09-10,1,24,16.7,21.6,2019,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"10",0.005,NA,2019-09-10,1,24,16.7,21.6,2019,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"10",0.008,NA,2019-09-17,1,22.83,16.8,18.3,2019,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,48,NA,"10",1.391,NA,2019-09-18,1,21.08,16.2,18,2019,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39,NA,"10",0.645,NA,2019-09-30,1,25,17,30.2,2019,9,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,9,NA,"10",0.005,NA,2019-10-01,1,17.5,16.6,29.5,2019,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,10,NA,"10",0.01,NA,2019-10-01,1,17.5,16.6,29.5,2019,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"10",0.969,NA,2019-10-04,1,23.42,9,33.1,2019,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,13,NA,"10",0.023,NA,2019-10-08,1,24.58,13.8,28.8,2019,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"10",0.466,NA,2019-10-14,1,27.5,14.1,29.8,2019,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,13,NA,"10",0.025,NA,2019-10-15,1,24.75,14.1,29.1,2019,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,10,NA,"10",0.011,NA,2019-10-29,1,24.08,11.6,286,2019,10,"2010s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"10",0.007,NA,2020-09-02,1,22.75,17.9,22.7,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,19,NA,"10",0.081,NA,2020-09-03,1,19.25,17.5,22.8,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"10",0.316,NA,2020-09-03,1,19.25,17.5,22.8,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"10",0.256,NA,2020-09-08,1,23.75,17.4,23.3,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"10",0.756,NA,2020-09-16,1,25,17.4,24.8,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,28,NA,"10",0.209,NA,2020-09-16,1,25,17.4,24.8,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,8,NA,"10",0.007,NA,2020-09-16,1,25,17.4,24.8,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,25,NA,"10",0.174,NA,2020-09-21,1,24,16.2,21.2,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,11,NA,"10",0.013,NA,2020-09-28,1,26.5,16.1,23.8,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39,NA,"10",0.765,NA,2020-09-28,1,26.5,16.1,23.8,2020,9,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"10",0.144,NA,2020-10-05,1,31,15.2,22.6,2020,10,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"10",0.341,NA,2020-10-06,1,18,15.2,21.4,2020,10,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,9,NA,"10",0.008,NA,2020-10-13,1,25,13.3,29.4,2020,10,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"10",0.11,NA,2020-10-19,1,23.75,12,25.7,2020,10,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"10",0.126,NA,2020-10-19,1,23.75,12,25.7,2020,10,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,14,NA,"10",0.028,NA,2021-03-22,1,24.5,6.3,17.4,2021,3,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"10",0.098,NA,2021-04-05,1,25.25,NA,NA,2021,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"10",0.297,NA,2021-04-05,1,25.25,NA,NA,2021,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"10",0.727,NA,2021-04-05,1,25.25,NA,NA,2021,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,9,NA,"10",0.006,NA,2021-04-12,1,24.18,NA,NA,2021,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"10",0.219,NA,2021-04-12,1,24.18,NA,NA,2021,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,49,NA,"10",NA,NA,2022-04-23,1,25.17,12.2,25.7,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,52,NA,"10",NA,NA,2022-04-23,1,25.17,12.2,25.7,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,39,NA,"10",NA,NA,2022-04-23,1,25.17,12.2,25.7,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,53,NA,"10",NA,NA,2022-04-23,1,25.17,12.2,25.7,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,51,NA,"10",NA,NA,2022-04-23,1,25.17,12.2,25.7,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,50,NA,"10",NA,NA,2022-04-23,1,25.17,12.2,25.7,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,53,NA,"10",NA,NA,2022-04-23,1,25.17,12.2,25.7,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,37,NA,"10",NA,NA,2022-04-23,1,25.17,12.2,25.7,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"5",NA,NA,1979-06-22,1,24,NA,NA,1979,6,"1970s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,44,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,48,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,22,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,46,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,52,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,54,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,40,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,34,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,30,NA,"10",NA,NA,2022-04-24,1,23.88,11.7,26.3,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,24,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,49,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,56,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,53,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,58,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,61,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,21,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,13,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"10",NA,NA,2022-04-25,1,24,11.8,26.9,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,60,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,56,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,58,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,51,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,35,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,49,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,51,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,50,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,44,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,41,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,44,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,36,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,29,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,32,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,33,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,38,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,31,NA,"10",NA,NA,2022-04-26,1,24.25,11.2,28,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,45,NA,"10",NA,NA,2022-04-27,1,23.58,11,27.1,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,47,NA,"10",NA,NA,2022-04-27,1,23.58,11,27.1,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,42,NA,"10",NA,NA,2022-04-27,1,23.58,11,27.1,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,65,NA,"10",NA,NA,2022-04-27,1,23.58,11,27.1,2022,4,"2020s"
79,"Zeebaars","Seabass","Dicentrarchus labrax",NA,43,NA,"10",NA,NA,2022-04-27,1,23.58,11,27.1,2022,4,"2020s"
